Variable	Infrastucture_ID	Year	Period	Technology	Production_kg	Flow_kg	Loss_kg	Cost	Salvage_Value
Existing	INFR_WECC_WY_Existing_or_Planned_Electrolysis	2027	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_IID_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WEC_LADW_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_AZ_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_NNV_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WEC_CALN_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_SNV_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_PNW_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_SF_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_SCE_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_ID_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_NM_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_MT_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WEC_SDGE_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_UT_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_CO_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Existing	INFR_WECC_WY_Existing_or_Planned_Electrolysis	2028	1 Year	Existing or Planned Electrolysis	0.0	0.0	0.0	0.0	0.0
Extended	INFR_WECC_IID_link_12_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	135292.87396271693	0.0
Extended	INFR_WECC_IID_link_6_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	460729.0	0.0	51254.517720400225	0.0
Production	INFR_WEC_LADW_Central_Natural_Gas_Reforming_w/CCS_2026	2026	1 Year	Central Natural Gas Reforming w/CCS	6.755518e6	0.0	0.0	9.395041303952472e6	0.0
Extended	INFR_WEC_LADW_link_2_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	163831.21456422753	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_1_2026	2026	1 Year	GH2 Pipeline Compressor	0.0	6.755518e6	0.0	692612.5794106768	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_3_2026	2026	1 Year	GH2 Pipeline Nodal Storage	0.0	6.755518e6	0.0	0.0	0.0
Extended	INFR_WEC_LADW_link_1_PipelineNodalStorage_4_2026	2026	1 Year	GH2 Pipeline (transmission)	0.0	6.755518e6	0.0	0.0	0.0
Unextended	INFR_TAZ_2312_GH2truck_4_2026	2026	1 Year	City Gate	0.0	1.132355e6	0.0	0.0	0.0
Production	INFR_WECC_AZ_Central_Grid_Electrolysis_(PEM)_2026	2026	1 Year	Central Grid Electrolysis (PEM)	2.047428e6	0.0	0.0	6.50980770645996e6	0.0
Unextended	INFR_WECC_AZ_GH2truck_1_2026	2026	1 Year	GH2 Pipeline Truck Terminal	0.0	2.047428e6	0.0	207770.32613931116	0.0
Unextended	INFR_WECC_AZ_GH2truck_2_2026	2026	1 Year	GH2 Truck	0.0	2.047428e6	0.0	0.0	0.0
Extended	INFR_WECC_AZ_link_17_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	2.047428e6	0.0	118194.89826782605	0.0
Production	INFR_WECC_NNV_Central_Grid_Electrolysis_(PEM)_2026	2026	1 Year	Central Grid Electrolysis (PEM)	3.65e6	0.0	0.0	1.2661188417425001e7	0.0
Unextended	INFR_WECC_NNV_GH2truck_1_2026	2026	1 Year	GH2 Pipeline Truck Terminal	0.0	3.65e6	0.0	404576.3023059788	0.0
Unextended	INFR_WECC_NNV_GH2truck_2_2026	2026	1 Year	GH2 Truck	0.0	3.65e6	0.0	0.0	0.0
Extended	INFR_WECC_NNV_link_101_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	489643.0	0.0	121732.50939443326	0.0
Extended	INFR_WECC_NNV_link_69_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	1.132355e6	0.0	324195.5346001212	0.0
Extended	INFR_WECC_NNV_link_70_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	2.028001e6	0.0	662154.7870783983	0.0
Unextended	INFR_TAZ_2947_GH2truck_4_2026	2026	1 Year	City Gate	0.0	3.614701e6	0.0	0.0	0.0
Production	INFR_WECC_SF_Central_Natural_Gas_Reforming_w/CCS_2026	2026	1 Year	Central Natural Gas Reforming w/CCS	7.342999e6	0.0	0.0	1.9600028435499348e7	0.0
Unextended	INFR_WECC_SF_PipelineNodalStorage_1_2026	2026	1 Year	GH2 Pipeline Compressor	0.0	7.342999e6	0.0	752844.3382135937	0.0
Unextended	INFR_WECC_SF_PipelineNodalStorage_3_2026	2026	1 Year	GH2 Pipeline Nodal Storage	0.0	7.342999e6	0.0	0.0	0.0
Extended	INFR_WECC_SF_link_98_PipelineNodalStorage_4_2026	2026	1 Year	GH2 Pipeline (transmission)	0.0	7.342999e6	0.0	0.0	0.0
Unextended	INFR_TAZ_6424_GH2truck_4_2026	2026	1 Year	City Gate	0.0	460729.0	0.0	0.0	0.0
Unextended	INFR_TAZ_1408_PipelineNodalStorage_5_2026	2026	1 Year	City Gate	0.0	7.342999e6	0.0	0.0	0.0
Unextended	INFR_TAZ_531_GH2truck_4_2026	2026	1 Year	City Gate	0.0	489643.0	0.0	0.0	0.0
Unextended	INFR_TAZ_4619_PipelineNodalStorage_5_2026	2026	1 Year	City Gate	0.0	6.755518e6	0.0	0.0	0.0
Extended	INFR_Cavern_18_link_18_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	2.047428e6	0.0	341043.73476131866	0.0
Extended	INFR_WEC_SDGE_link_9_GH2truck_3_2026	2026	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	212452.0911445789	0.0
Extended	INFR_WECC_IID_link_12_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	138008.7699885596	0.0
Extended	INFR_WECC_IID_link_6_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	460729.0	0.0	52283.41109006639	0.0
Production	INFR_WEC_LADW_Central_Natural_Gas_Reforming_w/CCS_2026	2027	1 Year	Central Natural Gas Reforming w/CCS	1.3511037e7	0.0	0.0	7.136057650507271e7	0.0
Extended	INFR_WEC_LADW_link_2_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	167119.9949080214	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_1_2026	2027	1 Year	GH2 Pipeline Compressor	0.0	6.755518e6	0.0	692612.5794106768	0.0
Extended	INFR_WEC_LADW_link_1_PipelineNodalStorage_4_2026	2027	1 Year	GH2 Pipeline (transmission)	0.0	1.3511037e7	0.0	0.0	0.0
Unextended	INFR_TAZ_2312_GH2truck_4_2026	2027	1 Year	City Gate	0.0	2.264711e6	0.0	0.0	0.0
Production	INFR_WECC_AZ_Central_Grid_Electrolysis_(PEM)_2026	2027	1 Year	Central Grid Electrolysis (PEM)	2.047428e6	0.0	0.0	6.50980770645996e6	0.0
Unextended	INFR_WECC_AZ_GH2truck_1_2026	2027	1 Year	GH2 Pipeline Truck Terminal	0.0	2.047428e6	0.0	207770.32613931116	0.0
Unextended	INFR_WECC_AZ_GH2truck_2_2026	2027	1 Year	GH2 Truck	0.0	2.047428e6	0.0	0.0	0.0
Extended	INFR_WECC_AZ_link_17_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	2.047428e6	0.0	120567.56616631156	0.0
Production	INFR_WECC_NNV_Central_Grid_Electrolysis_(PEM)_2026	2027	1 Year	Central Grid Electrolysis (PEM)	3.65e6	0.0	0.0	1.2661188417425001e7	0.0
Unextended	INFR_WECC_NNV_GH2truck_1_2026	2027	1 Year	GH2 Pipeline Truck Terminal	0.0	3.65e6	0.0	404576.3023059788	0.0
Unextended	INFR_WECC_NNV_GH2truck_2_2026	2027	1 Year	GH2 Truck	0.0	3.65e6	0.0	0.0	0.0
Extended	INFR_WECC_NNV_link_101_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	489643.0	0.0	124176.19194519211	0.0
Extended	INFR_WECC_NNV_link_69_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	1.132355e6	0.0	330703.5001158639	0.0
Extended	INFR_WECC_NNV_link_70_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	2.028001e6	0.0	675447.0137147259	0.0
Unextended	INFR_TAZ_2947_GH2truck_4_2026	2027	1 Year	City Gate	0.0	7.229403e6	0.0	0.0	0.0
Production	INFR_WECC_SF_Central_Natural_Gas_Reforming_w/CCS_2026	2027	1 Year	Central Natural Gas Reforming w/CCS	7.342999e6	0.0	0.0	1.967409353616886e7	0.0
Unextended	INFR_WECC_SF_PipelineNodalStorage_1_2026	2027	1 Year	GH2 Pipeline Compressor	0.0	7.342999e6	0.0	752844.3382135937	0.0
Unextended	INFR_WECC_SF_PipelineNodalStorage_3_2026	2027	1 Year	GH2 Pipeline Nodal Storage	0.0	1.318363e7	0.0	0.0	0.0
Extended	INFR_WECC_SF_link_98_PipelineNodalStorage_4_2026	2027	1 Year	GH2 Pipeline (transmission)	0.0	1.318363e7	0.0	0.0	0.0
Unextended	INFR_TAZ_6424_GH2truck_4_2026	2027	1 Year	City Gate	0.0	921457.0	0.0	0.0	0.0
Unextended	INFR_TAZ_1408_PipelineNodalStorage_5_2026	2027	1 Year	City Gate	0.0	1.318363e7	0.0	0.0	0.0
Extended	INFR_Cavern_18_link_18_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	2.047428e6	0.0	347889.9145087785	0.0
Extended	INFR_WEC_SDGE_link_9_GH2truck_3_2026	2027	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	216716.89662266005	0.0
Extended	INFR_WECC_IID_link_12_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	140724.6660144023	0.0
Extended	INFR_WECC_IID_link_6_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	460729.0	0.0	53312.30445973254	0.0
Production	INFR_WEC_LADW_Central_Natural_Gas_Reforming_w/CCS_2026	2028	1 Year	Central Natural Gas Reforming w/CCS	2.0266555e7	0.0	0.0	1.0724528056165884e8	0.0
Extended	INFR_WEC_LADW_link_2_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	170408.77525181527	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_1_2026	2028	1 Year	GH2 Pipeline Compressor	0.0	6.755518e6	0.0	692612.5794106768	0.0
Extended	INFR_WEC_LADW_link_1_PipelineNodalStorage_4_2026	2028	1 Year	GH2 Pipeline (transmission)	0.0	2.0266555e7	0.0	0.0	0.0
Unextended	INFR_TAZ_2312_GH2truck_4_2026	2028	1 Year	City Gate	0.0	3.397066e6	0.0	0.0	0.0
Production	INFR_WECC_AZ_Central_Grid_Electrolysis_(PEM)_2026	2028	1 Year	Central Grid Electrolysis (PEM)	2.047428e6	0.0	0.0	6.50980770645996e6	0.0
Unextended	INFR_WECC_AZ_GH2truck_1_2026	2028	1 Year	GH2 Pipeline Truck Terminal	0.0	2.047428e6	0.0	207770.32613931116	0.0
Unextended	INFR_WECC_AZ_GH2truck_2_2026	2028	1 Year	GH2 Truck	0.0	2.047428e6	0.0	0.0	0.0
Extended	INFR_WECC_AZ_link_17_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	2.047428e6	0.0	122940.23401660725	0.0
Production	INFR_WECC_NNV_Central_Grid_Electrolysis_(PEM)_2026	2028	1 Year	Central Grid Electrolysis (PEM)	3.65e6	0.0	0.0	1.2661188417425001e7	0.0
Unextended	INFR_WECC_NNV_GH2truck_1_2026	2028	1 Year	GH2 Pipeline Truck Terminal	0.0	3.65e6	0.0	404576.3023059788	0.0
Unextended	INFR_WECC_NNV_GH2truck_2_2026	2028	1 Year	GH2 Truck	0.0	3.65e6	0.0	0.0	0.0
Extended	INFR_WECC_NNV_link_101_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	489643.0	0.0	126619.87452762225	0.0
Extended	INFR_WECC_NNV_link_69_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	1.132355e6	0.0	337211.4656895992	0.0
Extended	INFR_WECC_NNV_link_70_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	2.028001e6	0.0	688739.2404695007	0.0
Production	INFR_WECC_SF_Central_Natural_Gas_Reforming_w/CCS_2026	2028	1 Year	Central Natural Gas Reforming w/CCS	7.342999e6	0.0	0.0	1.9748158636838365e7	0.0
Unextended	INFR_WECC_SF_PipelineNodalStorage_1_2026	2028	1 Year	GH2 Pipeline Compressor	0.0	7.342999e6	0.0	752844.3382135937	0.0
Extended	INFR_WECC_SF_link_98_PipelineNodalStorage_4_2026	2028	1 Year	GH2 Pipeline (transmission)	0.0	1.9024261e7	0.0	0.0	0.0
Unextended	INFR_TAZ_1408_PipelineNodalStorage_5_2026	2028	1 Year	City Gate	0.0	1.9024261e7	0.0	0.0	0.0
Unextended	INFR_TAZ_4619_PipelineNodalStorage_5_2026	2028	1 Year	City Gate	0.0	2.0266555e7	0.0	0.0	0.0
Extended	INFR_Cavern_18_link_18_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	2.047428e6	0.0	354736.0941502207	0.0
Extended	INFR_WEC_SDGE_link_9_GH2truck_3_2026	2028	1 Year	GH2 Truck Link	0.0	1.5867e6	0.0	220981.70210074112	0.0
Extended	INFR_WECC_IID_link_6_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	460729.0	0.0	52283.41109006639	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_1_2027	2027	1 Year	GH2 Pipeline Compressor	0.0	6.755518e6	0.0	692612.5794106768	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_3_2027	2027	1 Year	GH2 Pipeline Nodal Storage	0.0	1.3511037e7	0.0	0.0	0.0
Production	INFR_WECC_AZ_Central_Grid_Electrolysis_(PEM)_2027	2027	1 Year	Central Grid Electrolysis (PEM)	3.65e6	0.0	0.0	1.16051935055e7	0.0
Unextended	INFR_WECC_AZ_GH2truck_1_2027	2027	1 Year	GH2 Pipeline Truck Terminal	0.0	3.65e6	0.0	370397.2449377882	0.0
Unextended	INFR_WECC_AZ_GH2truck_2_2027	2027	1 Year	GH2 Truck	0.0	3.65e6	0.0	0.0	0.0
Extended	INFR_WECC_AZ_link_17_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	460729.0	0.0	27131.10018630133	0.0
Extended	INFR_WECC_AZ_link_29_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	3.189271e6	0.0	518209.9986919904	0.0
Production	INFR_WECC_NNV_Central_Grid_Electrolysis_(PEM)_2027	2027	1 Year	Central Grid Electrolysis (PEM)	2.047428e6	0.0	0.0	7.102156624414146e6	0.0
Unextended	INFR_WECC_NNV_GH2truck_1_2027	2027	1 Year	GH2 Pipeline Truck Terminal	0.0	2.047428e6	0.0	226942.69848704807	0.0
Unextended	INFR_WECC_NNV_GH2truck_2_2027	2027	1 Year	GH2 Truck	0.0	2.047428e6	0.0	0.0	0.0
Extended	INFR_WECC_NNV_link_101_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	489643.0	0.0	124176.19194519211	0.0
Extended	INFR_WECC_NNV_link_69_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	1.132355e6	0.0	330703.5001158639	0.0
Extended	INFR_WECC_NNV_link_70_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	425430.0	0.0	141693.92571535014	0.0
Production	INFR_WECC_SF_Central_Natural_Gas_Reforming_w/CCS_2027	2027	1 Year	Central Natural Gas Reforming w/CCS	5.840631e6	0.0	0.0	1.5648799707619114e7	0.0
Unextended	INFR_WECC_SF_PipelineNodalStorage_1_2027	2027	1 Year	GH2 Pipeline Compressor	0.0	5.840631e6	0.0	598813.3703878756	0.0
Unextended	INFR_TAZ_531_GH2truck_4_2027	2027	1 Year	City Gate	0.0	979286.0	0.0	0.0	0.0
Extended	INFR_WECC_SCE_link_22_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	3.189271e6	0.0	199379.79495600576	0.0
Unextended	INFR_TAZ_4619_PipelineNodalStorage_5_2027	2027	1 Year	City Gate	0.0	1.3511037e7	0.0	0.0	0.0
Extended	INFR_Cavern_18_link_18_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	460729.0	0.0	78285.03489339552	0.0
Extended	INFR_Cavern_22_link_31_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	3.189271e6	0.0	313148.5095531837	0.0
Extended	INFR_Cavern_19_link_21_GH2truck_3_2027	2027	1 Year	GH2 Truck Link	0.0	3.189271e6	0.0	578634.8397092776	0.0
Extended	INFR_WECC_IID_link_6_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	460729.0	0.0	53312.30445973254	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_1_2027	2028	1 Year	GH2 Pipeline Compressor	0.0	6.755518e6	0.0	692612.5794106768	0.0
Production	INFR_WECC_AZ_Central_Grid_Electrolysis_(PEM)_2027	2028	1 Year	Central Grid Electrolysis (PEM)	3.65e6	0.0	0.0	1.16051935055e7	0.0
Unextended	INFR_WECC_AZ_GH2truck_1_2027	2028	1 Year	GH2 Pipeline Truck Terminal	0.0	3.65e6	0.0	370397.2449377882	0.0
Unextended	INFR_WECC_AZ_GH2truck_2_2027	2028	1 Year	GH2 Truck	0.0	3.65e6	0.0	0.0	0.0
Extended	INFR_WECC_AZ_link_17_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	921457.0	0.0	55329.97459067712	0.0
Extended	INFR_WECC_AZ_link_29_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	3.189271e6	0.0	528407.933698012	0.0
Production	INFR_WECC_NNV_Central_Grid_Electrolysis_(PEM)_2027	2028	1 Year	Central Grid Electrolysis (PEM)	2.047428e6	0.0	0.0	7.102156624414146e6	0.0
Unextended	INFR_WECC_NNV_GH2truck_1_2027	2028	1 Year	GH2 Pipeline Truck Terminal	0.0	2.047428e6	0.0	226942.69848704807	0.0
Unextended	INFR_WECC_NNV_GH2truck_2_2027	2028	1 Year	GH2 Truck	0.0	2.047428e6	0.0	0.0	0.0
Extended	INFR_WECC_NNV_link_101_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	489643.0	0.0	126619.87452762225	0.0
Extended	INFR_WECC_NNV_link_69_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	2.264711e6	0.0	674423.2291757956	0.0
Extended	INFR_WECC_NNV_link_70_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	425430.0	0.0	144482.34250029447	0.0
Production	INFR_WECC_SF_Central_Natural_Gas_Reforming_w/CCS_2027	2028	1 Year	Central Natural Gas Reforming w/CCS	5.840631e6	0.0	0.0	1.5707711185475567e7	0.0
Unextended	INFR_WECC_SF_PipelineNodalStorage_1_2027	2028	1 Year	GH2 Pipeline Compressor	0.0	5.840631e6	0.0	598813.3703878756	0.0
Unextended	INFR_WECC_SF_PipelineNodalStorage_3_2027	2028	1 Year	GH2 Pipeline Nodal Storage	0.0	1.9024261e7	0.0	0.0	0.0
Unextended	INFR_TAZ_6424_GH2truck_4_2027	2028	1 Year	City Gate	0.0	1.382186e6	0.0	0.0	0.0
Extended	INFR_WECC_SCE_link_22_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	3.189271e6	0.0	203303.42091687213	0.0
Extended	INFR_Cavern_18_link_18_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	921457.0	0.0	159651.0632400162	0.0
Extended	INFR_Cavern_22_link_31_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	3.189271e6	0.0	319311.0077228782	0.0
Extended	INFR_Cavern_19_link_21_GH2truck_3_2027	2028	1 Year	GH2 Truck Link	0.0	2.728543e6	0.0	504786.2295551977	0.0
Extended	INFR_WECC_IID_link_6_GH2truck_3_2028	2028	1 Year	GH2 Truck Link	0.0	460729.0	0.0	53312.30445973254	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_1_2028	2028	1 Year	GH2 Pipeline Compressor	0.0	6.755518e6	0.0	692612.5794106768	0.0
Unextended	INFR_WEC_LADW_PipelineNodalStorage_3_2028	2028	1 Year	GH2 Pipeline Nodal Storage	0.0	2.0266555e7	0.0	0.0	0.0
Production	INFR_WECC_AZ_Central_Grid_Electrolysis_(PEM)_2028	2028	1 Year	Central Grid Electrolysis (PEM)	3.65e6	0.0	0.0	1.16051935055e7	0.0
Unextended	INFR_WECC_AZ_GH2truck_1_2028	2028	1 Year	GH2 Pipeline Truck Terminal	0.0	3.65e6	0.0	370397.2449377882	0.0
Unextended	INFR_WECC_AZ_GH2truck_2_2028	2028	1 Year	GH2 Truck	0.0	3.65e6	0.0	0.0	0.0
Extended	INFR_WECC_AZ_link_29_GH2truck_3_2028	2028	1 Year	GH2 Truck Link	0.0	3.189271e6	0.0	528407.933698012	0.0
Production	INFR_WECC_NNV_Central_Grid_Electrolysis_(PEM)_2028	2028	1 Year	Central Grid Electrolysis (PEM)	2.047428e6	0.0	0.0	7.102156624414146e6	0.0
Unextended	INFR_WECC_NNV_GH2truck_1_2028	2028	1 Year	GH2 Pipeline Truck Terminal	0.0	2.047428e6	0.0	226942.69848704807	0.0
Unextended	INFR_WECC_NNV_GH2truck_2_2028	2028	1 Year	GH2 Truck	0.0	2.047428e6	0.0	0.0	0.0
Extended	INFR_WECC_NNV_link_101_GH2truck_3_2028	2028	1 Year	GH2 Truck Link	0.0	489643.0	0.0	126619.87452762225	0.0
