Network ID	Position	X	Y
TAZ_1371	center	-121.9526849	37.75703538
TAZ_1380	center	-121.9702207	37.93681634
TAZ_1386	center	-122.0844248	37.91070924
TAZ_1391	center	-122.098297	37.85521831
TAZ_1399	center	-121.8139877	38.01642467
TAZ_1403	center	-122.2716883	37.80141911
TAZ_1404	center	-122.2700532	37.79972157
TAZ_1408	center	-122.0660008	37.75750834
TAZ_1413	center	-122.1488526	37.68534648
TAZ_1419	center	-122.1200609	37.69388993
TAZ_1424	center	-122.1470281	37.70172019
TAZ_1426	center	-122.1438473	37.71230371
TAZ_1456	center	-122.2277383	37.7738942
TAZ_156	center	-122.3591428	40.99509288
TAZ_158	center	-121.5132038	40.67296428
TAZ_160	center	-121.6225912	41.78948052
TAZ_1607	center	-121.9328982	37.70877793
TAZ_161	center	-122.0417556	41.79745984
TAZ_1610	center	-121.8650776	37.69693353
TAZ_1614	center	-122.0004711	37.53318763
TAZ_162	center	-122.4755034	41.88910996
TAZ_164	center	-123.0202297	41.40137338
TAZ_1659	center	-122.1108654	37.66255853
TAZ_166	center	-122.435599	41.48237587
TAZ_167	center	-122.327961	41.34747978
TAZ_1676	center	-121.7402522	37.71011164
TAZ_168	center	-122.3271844	41.22615602
TAZ_1680	center	-121.8156817	37.68962658
TAZ_1681	center	-121.8844759	37.67704764
TAZ_1686	center	-121.8073756	37.55683738
TAZ_1687	center	-121.7774599	37.67489226
TAZ_1691	center	-121.7411318	37.67736018
TAZ_170	center	-122.7786724	40.92188771
TAZ_1731	center	-122.0921589	37.39572355
TAZ_1790	center	-121.9934277	37.22122789
TAZ_1796	center	-121.9737655	37.4414115
TAZ_1814	center	-121.9479857	37.27839186
TAZ_1873	center	-121.9079634	37.37338302
TAZ_1892	center	-121.6372932	37.73300432
TAZ_1937	center	-121.6926772	37.05523796
TAZ_1938	center	-121.5165344	37.01011708
TAZ_1944	center	-121.5158544	37.23578842
TAZ_1945	center	-121.9252204	37.16438127
TAZ_1975	center	-121.8272237	37.35865519
TAZ_2009	center	-121.3234618	38.01937754
TAZ_2011	center	-121.3346814	38.04527691
TAZ_202	center	-121.8872217	39.82471159
TAZ_2021	center	-121.2547874	37.93459192
TAZ_2022	center	-121.2537584	37.91565744
TAZ_2024	center	-121.3064026	37.92510355
TAZ_2029	center	-121.2783983	37.94590387
TAZ_2043	center	-121.3309744	37.99409727
TAZ_2046	center	-121.244802	37.88544581
TAZ_210	center	-121.8109245	39.70058098
TAZ_2101	center	-121.3423836	38.09147491
TAZ_2105	center	-121.363422	37.77888321
TAZ_2113	center	-121.3199601	37.67556658
TAZ_2114	center	-121.4532256	37.61134361
TAZ_2117	center	-121.3105869	38.20091527
TAZ_212	center	-121.8346565	39.60257996
TAZ_2133	center	-121.4580267	37.92184048
TAZ_2149	center	-121.2719203	38.07039705
TAZ_219	center	-121.3321302	39.64081606
TAZ_2202	center	-120.9365354	37.67974635
TAZ_2204	center	-121.2417875	37.29772664
TAZ_2227	center	-120.83017	37.88664183
TAZ_2228	center	-120.8315566	37.76585702
TAZ_2234	center	-120.8589759	37.67139735
TAZ_224	center	-121.5073342	39.39346239
TAZ_2276	center	-121.0362674	37.30952198
TAZ_228	center	-122.3578413	39.21909733
TAZ_2308	center	-120.2255339	37.22345364
TAZ_2311	center	-120.9037134	37.20545719
TAZ_2312	center	-121.0273487	36.98734073
TAZ_2313	center	-120.7387754	37.00501531
TAZ_2318	center	-120.7139207	37.45959422
TAZ_2332	center	-120.405574	37.28707273
TAZ_2403	center	-119.6550132	36.72583239
TAZ_2408	center	-119.9072484	36.77167523
TAZ_243	center	-122.6650009	38.8211143
TAZ_2473	center	-119.7843615	36.74965978
TAZ_2478	center	-119.7827217	36.73709478
TAZ_2479	center	-119.7791871	36.72731734
TAZ_2509	center	-118.869474	36.82175561
TAZ_2520	center	-119.7804262	36.54782955
TAZ_2522	center	-120.1372975	36.63267066
TAZ_2525	center	-120.385926	36.55101251
TAZ_2531	center	-120.3659761	36.15228113
TAZ_2532	center	-120.1597813	36.32512774
TAZ_2536	center	-119.7205142	36.61958219
TAZ_2542	center	-119.5391188	36.54606588
TAZ_2545	center	-119.9751202	36.85443436
TAZ_2546	center	-119.758004	37.01063569
TAZ_2550	center	-120.0715575	37.04857942
TAZ_2556	center	-120.0523451	36.96557685
TAZ_2557	center	-120.0537815	36.93468659
TAZ_2567	center	-119.6781584	37.24293297
TAZ_2573	center	-119.6159177	37.31975941
TAZ_2574	center	-119.9824222	36.89920078
TAZ_2602	center	-119.7381333	35.94797241
TAZ_2605	center	-119.9439604	36.13865318
TAZ_2608	center	-119.5628336	36.27273404
TAZ_262	center	-120.1363033	39.33684682
TAZ_2624	center	-119.5516676	36.10803667
TAZ_2628	center	-119.5775192	36.07352896
TAZ_263	center	-120.5351281	39.3930902
TAZ_2712	center	-119.2690874	35.88794062
TAZ_2718	center	-119.4438725	36.34722585
TAZ_2726	center	-119.1380163	36.16821004
TAZ_2728	center	-119.0831006	36.09090439
TAZ_2731	center	-119.0299805	36.07590429
TAZ_2736	center	-119.0770792	36.03046987
TAZ_2739	center	-119.3929777	35.89036438
TAZ_274	center	-120.3645338	39.91887974
TAZ_2743	center	-119.4204041	36.06067431
TAZ_2744	center	-119.2733743	36.04777622
TAZ_277	center	-120.5160143	39.58068867
TAZ_2772	center	-118.798331	35.94338481
TAZ_2795	center	-118.7833573	34.97970108
TAZ_2796	center	-118.7011734	35.23271611
TAZ_2798	center	-118.5035739	35.53020001
TAZ_281	center	-122.6120897	40.06223847
TAZ_282	center	-122.2458305	40.16588126
TAZ_2822	center	-118.8837604	35.17536906
TAZ_2891	center	-119.1113944	35.20069189
TAZ_2892	center	-119.0868084	35.27104595
TAZ_2893	center	-119.0388373	35.26246336
TAZ_2897	center	-118.796472	35.41622773
TAZ_2900	center	-119.1504016	34.94732296
TAZ_2903	center	-118.3411621	34.85656682
TAZ_2904	center	-117.8801649	34.9084872
TAZ_2909	center	-118.3151637	35.16884814
TAZ_2911	center	-118.6290162	35.17177853
TAZ_2912	center	-118.4640843	34.98043067
TAZ_2914	center	-119.7677045	35.64794159
TAZ_2916	center	-119.4189442	35.39609436
TAZ_2923	center	-118.1772778	35.59475319
TAZ_2924	center	-117.84814	35.57235866
TAZ_2931	center	-117.935589	35.25081994
TAZ_2935	center	-118.3378142	35.28019403
TAZ_2947	center	-119.5030394	35.26723312
TAZ_2949	center	-119.1956971	35.64336995
TAZ_3000	center	-119.8206038	38.59709408
TAZ_3003	center	-120.7408995	38.47100945
TAZ_3007	center	-120.2440869	38.36344169
TAZ_3010	center	-120.7100396	38.02199006
TAZ_3011	center	-120.640045	38.23786764
TAZ_3012	center	-120.5162628	38.10047447
TAZ_3013	center	-117.328778	36.44608489
TAZ_3014	center	-118.2864469	37.31722407
TAZ_3016	center	-118.2960564	37.16751763
TAZ_3021	center	-119.2033936	38.16713718
TAZ_3022	center	-118.519674	37.69179354
TAZ_3028	center	-120.3314252	38.01950251
TAZ_3108	center	-122.1006347	37.17453008
TAZ_3121	center	-122.0182121	37.02352113
TAZ_3127	center	-121.8748926	36.97183659
TAZ_313	center	-121.526335	38.57428469
TAZ_3130	center	-121.7700755	36.90478968
TAZ_3202	center	-121.6519014	36.72672958
TAZ_3205	center	-121.7230667	36.88068638
TAZ_3206	center	-121.6885617	36.84540299
TAZ_3207	center	-121.8520108	36.50710519
TAZ_3213	center	-121.4145723	36.57259466
TAZ_3233	center	-121.6149755	36.80190323
TAZ_3252	center	-120.9108101	35.9605172
TAZ_3257	center	-121.847309	36.59005266
TAZ_3265	center	-121.2187534	36.38454466
TAZ_3266	center	-121.2888839	36.46559744
TAZ_330	center	-121.8770826	38.81425474
TAZ_3301	center	-119.9878967	35.22801078
TAZ_3304	center	-120.3193401	35.56187448
TAZ_3305	center	-120.6912173	35.63536542
TAZ_3307	center	-120.4870496	35.72677076
TAZ_3308	center	-120.7220401	35.46993813
TAZ_3314	center	-120.7096074	35.34121542
TAZ_3321	center	-120.4954828	35.03068458
TAZ_3361	center	-119.8250047	34.77254601
TAZ_3364	center	-120.0202607	34.55400544
TAZ_337	center	-121.5961908	39.15078075
TAZ_3384	center	-120.4283248	34.96399015
TAZ_3385	center	-120.3987622	34.95734968
TAZ_340	center	-121.5805594	39.09915681
TAZ_3414	center	-119.2948152	34.27764809
TAZ_347	center	-121.1798345	39.44928058
TAZ_3531	center	-118.7002737	34.27678122
TAZ_3602	center	-117.8637193	34.29841428
TAZ_3604	center	-118.6351451	34.47223999
TAZ_3611	center	-118.5178615	34.39577183
TAZ_3614	center	-118.7116876	34.53146204
TAZ_3626	center	-118.081672	34.43290814
TAZ_3646	center	-118.1336789	34.59437441
TAZ_3673	center	-118.1904652	34.76419335
TAZ_3692	center	-118.2955309	34.36104794
TAZ_3699	center	-118.6359891	34.63360067
TAZ_3802	center	-118.6376198	34.05522081
TAZ_3803	center	-118.5495935	34.05369343
TAZ_3889	center	-118.5415138	34.22539722
TAZ_3919	center	-118.1935293	34.21507822
TAZ_414	center	-120.3247443	38.83055653
TAZ_415	center	-119.9998668	38.93050441
TAZ_416	center	-120.0826448	38.95852661
TAZ_419	center	-119.9661439	38.84199862
TAZ_423	center	-120.6362402	38.7658099
TAZ_425	center	-120.5261481	38.60286246
TAZ_427	center	-121.239248	38.75852507
TAZ_434	center	-120.4746973	39.24865131
TAZ_4352	center	-118.321677	34.1009548
TAZ_4353	center	-118.3081029	34.09995872
TAZ_4354	center	-118.3059995	34.09482563
TAZ_4355	center	-118.3165169	34.0940482
TAZ_4361	center	-118.3048118	34.08716373
TAZ_4400	center	-118.514963	34.04200763
TAZ_4403	center	-118.4965825	34.01524339
TAZ_4421	center	-118.3957593	33.99666358
TAZ_4428	center	-118.4392102	33.97406335
TAZ_4436	center	-118.3941174	33.9855237
TAZ_4463	center	-118.4715861	34.07403101
TAZ_459	center	-120.9521845	39.06563811
TAZ_460	center	-120.1151368	39.13716976
TAZ_4619	center	-118.2172555	33.76029781
TAZ_471	center	-121.0228389	39.00829362
TAZ_4730	center	-118.2143578	33.81908518
TAZ_4731	center	-118.2149145	33.80353202
TAZ_4732	center	-118.2148154	33.78992612
TAZ_4750	center	-118.1741578	33.78622916
TAZ_4930	center	-118.1664523	34.21108584
TAZ_5011	center	-117.917985	33.99953393
TAZ_507	center	-121.4907997	38.59719828
TAZ_5103	center	-117.5068711	34.66269031
TAZ_5106	center	-117.4361436	34.42146222
TAZ_5110	center	-117.1230595	34.93977875
TAZ_5111	center	-116.8824617	34.97922775
TAZ_5112	center	-117.1135206	34.83076964
TAZ_5114	center	-117.1257749	34.40640846
TAZ_5115	center	-117.2197088	34.487346
TAZ_5116	center	-117.1690684	34.48395937
TAZ_5119	center	-117.2118673	34.51470249
TAZ_512	center	-121.5448718	38.61769233
TAZ_5135	center	-117.3340564	34.34898651
TAZ_5138	center	-115.4686547	34.93416076
TAZ_5139	center	-115.8547056	35.39993299
TAZ_5140	center	-116.6001653	35.43786971
TAZ_5145	center	-116.5133107	34.06851733
TAZ_5146	center	-115.8730723	34.154712
TAZ_5147	center	-116.0727102	34.17537893
TAZ_5148	center	-114.8027811	34.50521038
TAZ_5159	center	-116.9604509	34.83545795
TAZ_5161	center	-116.9188934	34.46217182
TAZ_5194	center	-115.4457187	34.25684032
TAZ_5195	center	-116.4406487	34.84499495
TAZ_5198	center	-117.0394636	34.33103385
TAZ_521	center	-121.457516	38.60088997
TAZ_522	center	-121.4380793	38.61973257
TAZ_528	center	-121.4879736	38.60656336
TAZ_531	center	-121.5032396	38.58243012
TAZ_5439	center	-117.6048688	33.92872563
TAZ_5460	center	-117.5031764	33.84845506
TAZ_5482	center	-117.3166431	33.94355715
TAZ_5492	center	-117.316671	33.97626474
TAZ_5520	center	-117.3097036	33.74525342
TAZ_5541	center	-117.1625809	33.54178057
TAZ_5546	center	-117.1519856	33.58639157
TAZ_5550	center	-117.1514606	33.51146327
TAZ_5600	center	-115.6047746	33.23766598
TAZ_5601	center	-115.4145963	32.99078541
TAZ_5602	center	-115.5882916	32.96045891
TAZ_5603	center	-115.5348449	32.98606113
TAZ_5604	center	-115.3605974	32.82159968
TAZ_5606	center	-115.4947747	32.7999697
TAZ_5607	center	-115.5670986	32.80004305
TAZ_5608	center	-115.5146656	32.74937475
TAZ_5609	center	-115.5540008	32.78251146
TAZ_5611	center	-115.5886804	32.69127745
TAZ_5612	center	-115.4968943	32.68272347
TAZ_5613	center	-115.481467	32.70740889
TAZ_5614	center	-114.9985453	33.074619
TAZ_5615	center	-115.8706022	33.159663
TAZ_5616	center	-115.555579	32.86776708
TAZ_5624	center	-117.0912007	33.97306841
TAZ_5625	center	-117.0325585	33.90916572
TAZ_5632	center	-116.9771	33.92847228
TAZ_5634	center	-116.9288009	33.93687469
TAZ_5637	center	-116.6658387	33.48767614
TAZ_5638	center	-116.4795054	33.90833385
TAZ_5668	center	-115.5822969	33.88124066
TAZ_5669	center	-114.6533364	33.53611982
TAZ_5670	center	-114.5603378	33.66122034
TAZ_5680	center	-115.9036365	33.72832876
TAZ_5681	center	-114.7384472	33.81184375
TAZ_5691	center	-116.1831192	33.72202965
TAZ_5693	center	-115.1518655	33.7252445
TAZ_5694	center	-116.6105518	33.96961537
TAZ_5698	center	-116.9748429	33.45126817
TAZ_5699	center	-115.3884312	32.69973639
TAZ_5758	center	-117.7201587	33.88687889
TAZ_5785	center	-117.7714008	33.87858784
TAZ_5788	center	-117.7910462	33.87431972
TAZ_5803	center	-117.9930349	33.66418343
TAZ_5853	center	-118.0046262	33.67042503
TAZ_5917	center	-117.8991988	33.62867496
TAZ_5973	center	-117.7227413	33.64079374
TAZ_6001	center	-117.6071489	33.41182852
TAZ_6003	center	-117.6302119	33.43664866
TAZ_6005	center	-117.6596691	33.4581665
TAZ_6014	center	-117.7317006	33.53048621
TAZ_6037	center	-117.6847383	33.57579286
TAZ_6048	center	-117.7096136	33.63015421
TAZ_6053	center	-117.7006814	33.62013235
TAZ_6098	center	-116.5104519	33.62537841
TAZ_6099	center	-116.335421	33.51065942
TAZ_6100	center	-116.2904322	33.11602528
TAZ_6101	center	-116.438926	32.70344923
TAZ_6102	center	-116.7041739	33.2411455
TAZ_6105	center	-116.8408357	32.91600949
TAZ_6106	center	-116.7716078	33.03887545
TAZ_6108	center	-116.9268347	33.26517425
TAZ_6120	center	-117.0969714	33.35693468
TAZ_6133	center	-116.7936587	32.66939647
TAZ_6134	center	-116.786777	32.80701345
TAZ_6135	center	-116.8502579	32.81787712
TAZ_6207	center	-117.250748	33.1446597
TAZ_6227	center	-117.2909092	33.1140313
TAZ_6245	center	-117.2071288	33.28834304
TAZ_6251	center	-117.1967866	33.4021247
TAZ_6273	center	-117.2450126	33.11878013
TAZ_6303	center	-117.1179259	32.86688911
TAZ_6407	center	-117.1096184	32.74009727
TAZ_6424	center	-117.1080742	32.72815602
TAZ_6428	center	-117.0818946	32.69486774
TAZ_6508	center	-116.948311	32.7458623
TAZ_6545	center	-116.8915325	32.83053193
TAZ_6554	center	-116.9269305	32.803945
TAZ_6561	center	-116.9724169	32.71484687
TAZ_6609	center	-116.9684011	32.63743685
TAZ_661	center	-121.3442772	38.66865907
TAZ_6631	center	-117.0823427	32.65164714
TAZ_6649	center	-116.9587634	32.65285034
TAZ_6658	center	-117.0806701	32.67860682
TAZ_6668	center	-117.0189539	32.57950362
TAZ_6701	center	-121.9529221	37.47307684
TAZ_679	center	-121.5472222	38.64178471
TAZ_6809	center	-118.4851212	34.75044324
TAZ_6836	center	-115.9262509	32.81520816
TAZ_6840	center	-117.1865475	33.47046804
TAZ_712	center	-121.3884115	38.35836191
TAZ_719	center	-121.4062701	38.42209809
TAZ_720	center	-121.4334193	38.41598643
TAZ_740	center	-121.3555035	38.27625464
TAZ_783	center	-121.7478037	38.14036315
TAZ_803	center	-122.3046695	38.62659407
TAZ_821	center	-122.2301481	38.2275359
TAZ_824	center	-122.2565658	38.12831769
TAZ_837	center	-121.9325855	38.4034437
TAZ_840	center	-121.9279071	38.34343839
TAZ_842	center	-121.9630479	38.32747573
TAZ_847	center	-122.02656	38.29900167
TAZ_851	center	-122.0512466	38.26421214
TAZ_854	center	-122.0100748	38.26704104
TAZ_862	center	-122.2343715	38.14841074
TAZ_864	center	-122.2368082	38.13577109
TAZ_866	center	-122.2672768	38.1174214
TAZ_878	center	-121.7185821	38.24668145
TAZ_880	center	-122.3088977	38.12495303
TAZ_884	center	-122.0201799	38.24874607
TAZ_900	center	-122.5688147	38.06080398
TAZ_901	center	-122.511623	38.06875793
TAZ_902	center	-122.5184102	38.02905067
TAZ_906	center	-122.7834663	38.16306366
TAZ_909	center	-122.5412268	38.12575648
TAZ_983	center	-122.5467285	38.21901059
WECC_AZ	center	-111.6602864	34.27713007
WECC_CO	center	-105.5477299	38.99652641
WECC_ID	center	-114.3298742	43.79769417
WECC_IID	center	-115.3653607	33.03993847
WECC_MT	center	-111.0154949	46.97212932
WECC_NM	center	-106.498997	34.46443389
WECC_NNV	center	-116.7654065	39.57402178
WECC_PNW	center	-120.326967	45.24758662
WECC_SCE	center	-115.7463235	34.63158447
WECC_SF	center	-121.7806216	37.53596298
WECC_SNV	center	-115.0188139	36.21319877
WECC_UT	center	-111.6704891	39.30516391
WECC_WY	center	-107.1480985	43.04022627
WEC_CALN	center	-122.8559138	39.93481781
WEC_LADW	center	-118.2171909	34.36133674
WEC_SDGE	center	-116.732513	33.03591256
link_1	left	-118.4715861	34.07403101
link_1	right	-118.321677	34.1009548
link_10	left	-116.2904322	33.11602528
link_10	right	-116.335421	33.51065942
link_100	left	-117.7910462	33.87431972
link_100	right	-117.7227413	33.64079374
link_1000	left	-121.3442772	38.66865907
link_1000	right	-121.239248	38.75852507
link_1001	left	-121.3442772	38.66865907
link_1001	right	-121.3884115	38.35836191
link_1002	left	-121.3442772	38.66865907
link_1002	right	-121.4380793	38.61973257
link_1003	left	-122.0201799	38.24874607
link_1003	right	-122.1111206	37.97708732
link_1004	left	-122.0201799	38.24874607
link_1004	right	-121.8408231	38.01736985
link_1005	left	-122.0201799	38.24874607
link_1005	right	-121.9702207	37.93681634
link_1006	left	-122.0201799	38.24874607
link_1006	right	-122.2343715	38.14841074
link_1008	left	-122.5688147	38.06080398
link_1008	right	-122.5184102	38.02905067
link_1009	left	-122.5688147	38.06080398
link_1009	right	-122.7834663	38.16306366
link_101	left	-117.7910462	33.87431972
link_101	right	-117.917985	33.99953393
link_1010	left	-122.5688147	38.06080398
link_1010	right	-122.5412268	38.12575648
link_1011	left	-121.3105869	38.20091527
link_1011	right	-121.3423836	38.09147491
link_1012	left	-121.3105869	38.20091527
link_1012	right	-121.3555035	38.27625464
link_1013	left	-123.8936475	40.92718433
link_1013	right	-123.7551974	41.15414774
link_1014	left	-123.8936475	40.92718433
link_1014	right	-122.7834663	38.16306366
link_1015	left	-123.8936475	40.92718433
link_1015	right	-123.7470377	40.57780141
link_1016	left	-122.7786724	40.92188771
link_1016	right	-123.7551974	41.15414774
link_1017	left	-122.7786724	40.92188771
link_1017	right	-123.7470377	40.57780141
link_1018	left	-122.7786724	40.92188771
link_1018	right	-122.3591428	40.99509288
link_1019	left	-122.7786724	40.92188771
link_1019	right	-123.0202297	41.40137338
link_1020	left	-122.7786724	40.92188771
link_1020	right	-122.2458305	40.16588126
link_1021	left	-122.7786724	40.92188771
link_1021	right	-122.435599	41.48237587
link_1022	left	-122.7786724	40.92188771
link_1022	right	-122.3271844	41.22615602
link_1023	left	-121.5032396	38.58243012
link_1023	right	-121.4907997	38.59719828
link_1024	left	-121.5032396	38.58243012
link_1024	right	-121.5448718	38.61769233
link_1025	left	-121.5032396	38.58243012
link_1025	right	-121.526335	38.57428469
link_1026	left	-121.5032396	38.58243012
link_1026	right	-121.457516	38.60088997
link_1027	left	-121.4334193	38.41598643
link_1027	right	-121.3884115	38.35836191
link_1028	left	-121.4334193	38.41598643
link_1028	right	-121.526335	38.57428469
link_1029	left	-121.4334193	38.41598643
link_1029	right	-121.457516	38.60088997
link_103	left	-118.0046262	33.67042503
link_103	right	-117.917985	33.99953393
link_1030	left	-121.4334193	38.41598643
link_1030	right	-121.5032396	38.58243012
link_1031	left	-121.7478037	38.14036315
link_1031	right	-121.7682585	38.00875491
link_1032	left	-121.7478037	38.14036315
link_1032	right	-121.8408231	38.01736985
link_1033	left	-121.7478037	38.14036315
link_1033	right	-121.6358204	38.03099725
link_1034	left	-121.7478037	38.14036315
link_1034	right	-121.8139877	38.01642467
link_1035	left	-121.7478037	38.14036315
link_1035	right	-122.0201799	38.24874607
link_1036	left	-122.2565658	38.12831769
link_1036	right	-122.2343715	38.14841074
link_1037	left	-122.2565658	38.12831769
link_1037	right	-122.2368082	38.13577109
link_1038	left	-121.9630479	38.32747573
link_1038	right	-121.9325855	38.4034437
link_1039	left	-122.02656	38.29900167
link_1039	right	-122.3046695	38.62659407
link_104	left	-118.0046262	33.67042503
link_104	right	-118.1741578	33.78622916
link_1040	left	-122.02656	38.29900167
link_1040	right	-122.2301481	38.2275359
link_1041	left	-122.02656	38.29900167
link_1041	right	-121.9325855	38.4034437
link_1042	left	-122.02656	38.29900167
link_1042	right	-121.9630479	38.32747573
link_1043	left	-122.511623	38.06875793
link_1043	right	-122.5184102	38.02905067
link_1044	left	-122.511623	38.06875793
link_1044	right	-122.5412268	38.12575648
link_1045	left	-122.511623	38.06875793
link_1045	right	-122.5688147	38.06080398
link_1046	left	-121.2719203	38.07039705
link_1046	right	-120.83017	37.88664183
link_1047	left	-121.2719203	38.07039705
link_1047	right	-120.7100396	38.02199006
link_1048	left	-121.2719203	38.07039705
link_1048	right	-121.2783983	37.94590387
link_1049	left	-121.2719203	38.07039705
link_1049	right	-121.2547874	37.93459192
link_105	left	-118.0046262	33.67042503
link_105	right	-117.7910462	33.87431972
link_1050	left	-121.2719203	38.07039705
link_1050	right	-121.3234618	38.01937754
link_1051	left	-121.2719203	38.07039705
link_1051	right	-121.3346814	38.04527691
link_1052	left	-121.2719203	38.07039705
link_1052	right	-121.3423836	38.09147491
link_1053	left	-121.2719203	38.07039705
link_1053	right	-121.3105869	38.20091527
link_1054	left	-121.5073342	39.39346239
link_1054	right	-121.5961908	39.15078075
link_1055	left	-121.5073342	39.39346239
link_1055	right	-121.8346565	39.60257996
link_1056	left	-121.5073342	39.39346239
link_1056	right	-121.8109245	39.70058098
link_1057	left	-122.6650009	38.8211143
link_1057	right	-122.3578413	39.21909733
link_1058	left	-122.6650009	38.8211143
link_1058	right	-122.3046695	38.62659407
link_1059	left	-122.6650009	38.8211143
link_1059	right	-122.7834663	38.16306366
link_106	left	-117.6071489	33.41182852
link_106	right	-117.6302119	33.43664866
link_1060	left	-122.6650009	38.8211143
link_1060	right	-122.5467285	38.21901059
link_1061	left	-122.6650009	38.8211143
link_1061	right	-123.7470377	40.57780141
link_1062	left	-122.6120897	40.06223847
link_1062	right	-121.8872217	39.82471159
link_1063	left	-122.6120897	40.06223847
link_1063	right	-122.3578413	39.21909733
link_1064	left	-122.6120897	40.06223847
link_1064	right	-122.2458305	40.16588126
link_1065	left	-122.6120897	40.06223847
link_1065	right	-122.7786724	40.92188771
link_1066	left	-121.8770826	38.81425474
link_1066	right	-122.3578413	39.21909733
link_1067	left	-121.8770826	38.81425474
link_1067	right	-121.5961908	39.15078075
link_1068	left	-121.8770826	38.81425474
link_1068	right	-121.5448718	38.61769233
link_1069	left	-121.8770826	38.81425474
link_1069	right	-122.3046695	38.62659407
link_107	left	-117.6071489	33.41182852
link_107	right	-117.6596691	33.4581665
link_1070	left	-121.8770826	38.81425474
link_1070	right	-121.9325855	38.4034437
link_1071	left	-121.5805594	39.09915681
link_1071	right	-121.5961908	39.15078075
link_1072	left	-121.5805594	39.09915681
link_1072	right	-121.239248	38.75852507
link_1073	left	-121.5805594	39.09915681
link_1073	right	-121.3442772	38.66865907
link_1074	left	-121.5805594	39.09915681
link_1074	right	-121.5073342	39.39346239
link_1075	left	-121.5805594	39.09915681
link_1075	right	-121.8770826	38.81425474
link_1076	left	-121.4062701	38.42209809
link_1076	right	-121.3884115	38.35836191
link_1077	left	-121.4062701	38.42209809
link_1077	right	-121.457516	38.60088997
link_1078	left	-121.4062701	38.42209809
link_1078	right	-121.4380793	38.61973257
link_1079	left	-121.4062701	38.42209809
link_1079	right	-121.3442772	38.66865907
link_108	left	-117.6071489	33.41182852
link_108	right	-117.2071288	33.28834304
link_1080	left	-121.4062701	38.42209809
link_1080	right	-121.4334193	38.41598643
link_1081	left	-122.0512466	38.26421214
link_1081	right	-122.2301481	38.2275359
link_1082	left	-122.0512466	38.26421214
link_1082	right	-122.2343715	38.14841074
link_1083	left	-122.0512466	38.26421214
link_1083	right	-122.0201799	38.24874607
link_1084	left	-122.0512466	38.26421214
link_1084	right	-122.02656	38.29900167
link_1085	left	-122.0100748	38.26704104
link_1085	right	-122.0201799	38.24874607
link_1086	left	-122.0100748	38.26704104
link_1086	right	-121.7478037	38.14036315
link_1087	left	-122.0100748	38.26704104
link_1087	right	-121.9630479	38.32747573
link_1088	left	-122.0100748	38.26704104
link_1088	right	-122.02656	38.29900167
link_1089	left	-122.0100748	38.26704104
link_1089	right	-122.0512466	38.26421214
link_109	left	-117.6071489	33.41182852
